Title,Date,URL,Category
"""إيكو"": عرض ""الحب"" يحمل رسائل هادفة",السبت 1 أبريل 2023 - 09:11,https://www.hespress.com/%d8%a5%d9%8a%d9%83%d9%88-%d8%b9%d8%b1%d8%b6-%d8%a7%d9%84%d8%ad%d8%a8-%d9%8a%d8%ad%d9%85%d9%84-%d8%b1%d8%b3%d8%a7%d8%a6%d9%84-%d9%87%d8%a7%d8%af%d9%81%d8%a9-1147098.html,art-et-culture
برياح: أبتعد عن موجة التفاهة الرائجة.. والدوزي صوت جميل وفنان خلوق,السبت 1 أبريل 2023 - 07:00,https://www.hespress.com/%d8%a8%d8%b1%d9%8a%d8%a7%d8%ad-%d8%a3%d8%a8%d8%aa%d8%b9%d8%af-%d8%b9%d9%86-%d9%85%d9%88%d8%ac%d8%a9-%d8%a7%d9%84%d8%aa%d9%81%d8%a7%d9%87%d8%a9-%d8%a7%d9%84%d8%b1%d8%a7%d8%a6%d8%ac%d8%a9-%d9%88-1147160.html,art-et-culture
رواق يحتفي بالقصص المصورة المغربية,السبت 1 أبريل 2023 - 06:10,https://www.hespress.com/%d8%b1%d9%88%d8%a7%d9%82-%d9%8a%d8%ad%d8%aa%d9%81%d9%8a-%d8%a8%d8%a7%d9%84%d9%82%d8%b5%d8%b5-%d8%a7%d9%84%d9%85%d8%b5%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-1147221.html,art-et-culture
"محجوب يطمح إلى ""مؤتمر مغارِب الفلسفة""",السبت 1 أبريل 2023 - 03:30,https://www.hespress.com/%d9%85%d8%ad%d8%ac%d9%88%d8%a8-%d9%8a%d8%b7%d9%85%d8%ad-%d8%a5%d9%84%d9%89-%d9%85%d8%a4%d8%aa%d9%85%d8%b1-%d9%85%d8%ba%d8%a7%d8%b1%d9%90%d8%a8-%d8%a7%d9%84%d9%81%d9%84%d8%b3%d9%81%d8%a9-1147000.html,art-et-culture
الأكاديمي إبراهيم بورشاشن يقرّب تاريخ الفلسفة الإنسانية من جمهور العربية,السبت 1 أبريل 2023 - 03:00,https://www.hespress.com/%d8%a7%d9%84%d8%a3%d9%83%d8%a7%d8%af%d9%8a%d9%85%d9%8a-%d8%a5%d8%a8%d8%b1%d8%a7%d9%87%d9%8a%d9%85-%d8%a8%d9%88%d8%b1%d8%b4%d8%a7%d8%b4%d9%86-%d9%8a%d9%82%d8%b1%d9%91%d8%a8-%d8%aa%d8%a7%d8%b1%d9%8a-1147055.html,art-et-culture
"""الشارقة الثقافية"" تتذكر المؤرخ بوطالب",السبت 1 أبريل 2023 - 01:28,https://www.hespress.com/%d8%a7%d9%84%d8%b4%d8%a7%d8%b1%d9%82%d8%a9-%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d9%8a%d8%a9-%d8%aa%d8%aa%d8%b0%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d8%a4%d8%b1%d8%ae-%d8%a8%d9%88%d8%b7%d8%a7%d9%84%d8%a8-1147005.html,art-et-culture
"رضوي يُشَيد ""أمة مثالية"" أمام الملك",الجمعة 31 مارس 2023 - 20:31,https://www.hespress.com/%d8%b1%d8%b6%d9%88%d9%8a-%d9%8a%d9%8f%d8%b4%d9%8a%d8%af-%d8%a3%d9%85%d8%a9-%d9%85%d8%ab%d8%a7%d9%84%d9%8a%d8%a9-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d9%85%d9%84%d9%83-1147282.html,art-et-culture
"بشرى ملاك: ""كاينة ظروف"" قصة توعوية .. والمنافسة تخدم الساحة الفنية",الجمعة 31 مارس 2023 - 07:00,https://www.hespress.com/%d8%a8%d8%b4%d8%b1%d9%89-%d9%85%d9%84%d8%a7%d9%83-%d9%83%d8%a7%d9%8a%d9%86%d8%a9-%d8%b8%d8%b1%d9%88%d9%81-%d9%82%d8%b5%d8%a9-%d8%aa%d9%88%d8%b9%d9%88%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d9%85%d9%86-1145957.html,art-et-culture
"""أولمبياد الفلسفة"" في الثانويات .. تشجيع للمواهب يراهن على التفكير والتنوير",الجمعة 31 مارس 2023 - 04:00,https://www.hespress.com/%d8%a3%d9%88%d9%84%d9%85%d8%a8%d9%8a%d8%a7%d8%af-%d8%a7%d9%84%d9%81%d9%84%d8%b3%d9%81%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%88%d9%8a%d8%a7%d8%aa-%d8%aa%d8%b4%d8%ac%d9%8a%d8%b9-1146518.html,art-et-culture
الإنتاجات المغربية تتصدر نسب المشاهدة,الخميس 30 مارس 2023 - 17:33,https://www.hespress.com/%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%a7%d8%ac%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d8%aa%d8%b3%d8%aa%d8%ad%d9%88%d8%b0-%d8%b9%d9%84%d9%89-%d9%86%d8%b3%d8%a8-%d8%a7%d9%84%d9%85-1146562.html,art-et-culture
"خاي: رفضت أعمالا تلفزيونية بسبب ""التهميش"" .. واستفدت من عناية ملكية",الخميس 30 مارس 2023 - 07:00,https://www.hespress.com/%d8%ae%d8%a7%d9%8a-%d8%b1%d9%81%d8%b6%d8%aa-%d8%a3%d8%b9%d9%85%d8%a7%d9%84%d8%a7-%d8%aa%d9%84%d9%81%d8%b2%d9%8a%d9%88%d9%86%d9%8a%d8%a9-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%84%d8%aa%d9%87%d9%85%d9%8a-1145445.html,art-et-culture
"الممثلة ""راوية"" تخطف الأضواء برمضان",الخميس 30 مارس 2023 - 06:15,https://www.hespress.com/%d8%a7%d9%84%d9%85%d9%85%d8%ab%d9%84%d8%a9-%d8%b1%d8%a7%d9%88%d9%8a%d8%a9-%d8%aa%d8%ae%d8%b7%d9%81-%d8%a7%d9%84%d8%a3%d8%b6%d9%88%d8%a7%d8%a1-%d9%81%d9%8a-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-1146078.html,art-et-culture
إصدار يبحث عن المعنى في زمن الجائحة,الخميس 30 مارس 2023 - 02:30,https://www.hespress.com/%d8%a5%d8%b5%d8%af%d8%a7%d8%b1-%d9%8a%d8%a8%d8%ad%d8%ab-%d8%b9%d9%86-%d8%a7%d9%84%d9%85%d8%b9%d9%86%d9%89-%d9%81%d9%8a-%d8%b2%d9%85%d9%86-%d8%a7%d9%84%d8%ac%d8%a7%d8%a6%d8%ad%d8%a9-1146049.html,art-et-culture
"أمسية سينمائية تناقش فيلم ""خميس 84""",الخميس 30 مارس 2023 - 01:20,https://www.hespress.com/%d8%a3%d9%85%d8%b3%d9%8a%d8%a9-%d8%b3%d9%8a%d9%86%d9%85%d8%a7%d8%a6%d9%8a%d8%a9-%d8%aa%d9%86%d8%a7%d9%82%d8%b4-%d9%81%d9%8a%d9%84%d9%85-%d8%ae%d9%85%d9%8a%d8%b3-84-1146375.html,art-et-culture
مفتي مصر: المغرب يثري الحياة العلمية .. والفتاوى الشاذة منبع للمفاسد,الخميس 30 مارس 2023 - 01:01,https://www.hespress.com/%d9%85%d9%81%d8%aa%d9%8a-%d9%85%d8%b5%d8%b1-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%ab%d8%b1%d9%8a-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%88-1146346.html,art-et-culture
وفاة الفنان التشكيلي المغربي محمد بناني,الأربعاء 29 مارس 2023 - 15:39,https://www.hespress.com/%d9%88%d9%81%d8%a7%d8%a9-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b4%d9%83%d9%8a%d9%84%d9%8a-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a-%d9%85%d8%ad%d9%85%d8%af-%d8%a8%d9%86%d8%a7-1145983.html,art-et-culture
أيام احتفالية تتذكر مسرح الطيب الصديقي,الأربعاء 29 مارس 2023 - 11:45,https://www.hespress.com/%d8%a3%d9%8a%d8%a7%d9%85-%d8%a7%d8%ad%d8%aa%d9%81%d8%a7%d9%84%d9%8a%d8%a9-%d8%aa%d8%aa%d8%b0%d9%83%d8%b1-%d9%85%d8%b3%d8%b1%d8%ad-%d8%a7%d9%84%d8%b7%d9%8a%d8%a8-%d8%a7%d9%84%d8%b5%d8%af%d9%8a%d9%82-1145871.html,art-et-culture
"كتاب جديد يرصد ""اتجاهات النظام الدولي""",الأربعاء 29 مارس 2023 - 05:11,https://www.hespress.com/%d9%83%d8%aa%d8%a7%d8%a8-%d8%ac%d8%af%d9%8a%d8%af-%d9%8a%d8%b1%d8%b5%d8%af-%d8%a7%d8%aa%d8%ac%d8%a7%d9%87%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a-1145487.html,art-et-culture
"ناقد: الإنتاجات التلفزية في رمضان ""ثرثرة"" وإعادة اجترار للحاضر اليومي",الأربعاء 29 مارس 2023 - 05:00,https://www.hespress.com/%d9%86%d8%a7%d9%82%d8%af-%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%a7%d8%ac%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%84%d9%81%d8%b2%d9%8a%d8%a9-%d9%81%d9%8a-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d8%ab%d8%b1%d8%ab%d8%b1-1145583.html,art-et-culture
استنساخ أعمال مغربية لسيناريوهات أجنبية يعيد إلى الواجهة دور لجان القراءة,الثلاثاء 28 مارس 2023 - 20:00,https://www.hespress.com/%d8%a7%d8%b3%d8%aa%d9%86%d8%b3%d8%a7%d8%ae-%d8%a3%d8%b9%d9%85%d8%a7%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%84%d8%b3%d9%8a%d9%86%d8%a7%d8%b1%d9%8a%d9%88%d9%87%d8%a7%d8%aa-%d8%a3%d8%ac%d9%86-1145605.html,art-et-culture
"العبديوي يجرب لأول مرة ""السيتكوم""",الثلاثاء 28 مارس 2023 - 08:30,https://www.hespress.com/%d8%a7%d9%84%d8%b9%d8%a8%d8%af%d9%8a%d9%88%d9%8a-%d9%8a%d8%ac%d8%b1%d8%a8-%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b1%d8%a9-%d8%a7%d9%84%d8%b3%d9%8a%d8%aa%d9%83%d9%88%d9%85-1144987.html,art-et-culture
"""حروب نساء"" تندلع في ""المكتوب"" .. والجزء الثاني يخيّب أمال الجمهور",الثلاثاء 28 مارس 2023 - 06:00,https://www.hespress.com/%d8%ad%d8%b1%d9%88%d8%a8-%d9%86%d8%b3%d8%a7%d8%a1-%d8%aa%d9%86%d8%af%d9%84%d8%b9-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%83%d8%aa%d9%88%d8%a8-%d9%88%d8%a7%d9%84%d8%ac%d8%b2%d8%a1-%d8%a7%d9%84-1145128.html,art-et-culture
"سلسلة تُسْهم في فهم ""الإسلام المغربي""",الثلاثاء 28 مارس 2023 - 02:25,https://www.hespress.com/%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d8%aa%d9%8f%d8%b3%d9%92%d9%87%d9%85-%d9%81%d9%8a-%d9%81%d9%87%d9%85-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a-1144978.html,art-et-culture
"مؤلفات ""ريمالد"" تتعزز بالوظيفة الإدارية",الإثنين 27 مارس 2023 - 12:16,https://www.hespress.com/%d9%85%d8%a4%d9%84%d9%81%d8%a7%d8%aa-%d8%b1%d9%8a%d9%85%d8%a7%d9%84%d8%af-%d8%aa%d8%aa%d8%b9%d8%b2%d8%b2-%d8%a8%d8%a7%d9%84%d9%88%d8%b8%d9%8a%d9%81%d8%a9-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d9%8a-1144683.html,art-et-culture
"مسلسل ""جبل الجليد"" يستحضر 3 عوالم",الإثنين 27 مارس 2023 - 10:21,https://www.hespress.com/%d9%85%d8%b3%d9%84%d8%b3%d9%84-%d8%ac%d8%a8%d9%84-%d8%a7%d9%84%d8%ac%d9%84%d9%8a%d8%af-%d9%8a%d8%b3%d8%aa%d8%ad%d8%b6%d8%b1-3-%d8%b9%d9%88%d8%a7%d9%84%d9%85-1144719.html,art-et-culture
دار الشعر بتطوان تنظم الجائزة الشبابية,الإثنين 27 مارس 2023 - 08:29,https://www.hespress.com/%d8%af%d8%a7%d8%b1-%d8%a7%d9%84%d8%b4%d8%b9%d8%b1-%d8%a8%d8%aa%d8%b7%d9%88%d8%a7%d9%86-%d8%aa%d9%86%d8%b8%d9%85-%d8%a7%d9%84%d8%ac%d8%a7%d8%a6%d8%b2%d8%a9-%d8%a7%d9%84%d8%b4%d8%a8%d8%a7%d8%a8%d9%8a-1144678.html,art-et-culture
بودشار: توقفت عن العمل في هندسة الإحصائيات لإنجاح مشروعي الموسيقي,الإثنين 27 مارس 2023 - 01:00,https://www.hespress.com/%d8%a8%d9%88%d8%af%d8%b4%d8%a7%d8%b1-%d8%aa%d9%88%d9%82%d9%81%d8%aa-%d8%b9%d9%86-%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%81%d9%8a-%d9%87%d9%86%d8%af%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%ad-1144466.html,art-et-culture
"بنجبارة: تجسيد أربع شخصيات في رمضان يخيفني .. وهذا جديد ""بنت الشيخة""",الأحد 26 مارس 2023 - 11:00,https://www.hespress.com/%d8%a8%d9%86%d8%ac%d8%a8%d8%a7%d8%b1%d8%a9-%d8%aa%d8%ac%d8%b3%d9%8a%d8%af-%d8%a3%d8%b1%d8%a8%d8%b9-%d8%b4%d8%ae%d8%b5%d9%8a%d8%a7%d8%aa-%d9%81%d9%8a-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d9%8a%d8%ae%d9%8a-1143486.html,art-et-culture
انتقادات تلاحق المغنية سلمى رشيد,الأحد 26 مارس 2023 - 07:17,https://www.hespress.com/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d8%aa%d9%84%d8%a7%d8%ad%d9%82-%d8%a7%d9%84%d9%85%d8%ba%d9%86%d9%8a%d8%a9-%d8%b3%d9%84%d9%85%d9%89-%d8%b1%d8%b4%d9%8a%d8%af-1144070.html,art-et-culture
كتاب يهتم بالصلات الحضارية لسجلماسة,الأحد 26 مارس 2023 - 04:30,https://www.hespress.com/%d9%83%d8%aa%d8%a7%d8%a8-%d9%8a%d9%87%d8%aa%d9%85-%d8%a8%d8%a7%d9%84%d8%b5%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d8%ad%d8%b6%d8%a7%d8%b1%d9%8a%d8%a9-%d9%84%d8%b3%d8%ac%d9%84%d9%85%d8%a7%d8%b3%d8%a9-1144129.html,art-et-culture
كتاب الرحلة بالمغرب والمشرق .. معاناة التجربة تُصيِّر المعيش تاريخا,الأحد 26 مارس 2023 - 03:00,https://www.hespress.com/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%b1%d8%ad%d9%84%d8%a9-%d8%a8%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%88%d8%a7%d9%84%d9%85%d8%b4%d8%b1%d9%82-%d9%85%d8%b9%d8%a7%d9%86%d8%a7%d8%a9-%d8%a7%d9%84-1143987.html,art-et-culture
"""كوميديا رمضان"" تثير الانتقاد .. الإنتاج المغربي يخلف الموعد من جديد",السبت 25 مارس 2023 - 21:00,https://www.hespress.com/%d9%83%d9%88%d9%85%d9%8a%d8%af%d9%8a%d8%a7-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d8%aa%d8%ab%d9%8a%d8%b1-%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af-%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%a7%d8%ac-1144006.html,art-et-culture
"شبهة السرقة الفنية تطارد ""كوكو البنات""",السبت 25 مارس 2023 - 14:29,https://www.hespress.com/%d8%b4%d8%a8%d9%87%d8%a9-%d8%a7%d9%84%d8%b3%d8%b1%d9%82%d8%a9-%d8%a7%d9%84%d9%81%d9%86%d9%8a%d8%a9-%d8%aa%d8%b7%d8%a7%d8%b1%d8%af-%d9%83%d9%88%d9%83%d9%88-%d8%a7%d9%84%d8%a8%d9%86%d8%a7%d8%aa-1143903.html,art-et-culture
"فنانون مغاربة يغيبون عن ""سباق رمضان""",السبت 25 مارس 2023 - 08:11,https://www.hespress.com/%d9%81%d9%86%d8%a7%d9%86%d9%88%d9%86-%d9%85%d8%ba%d8%a7%d8%b1%d8%a8%d8%a9-%d9%8a%d8%ba%d9%8a%d8%a8%d9%88%d9%86-%d8%b9%d9%86-%d8%a7%d9%84%d8%b3%d8%a8%d8%a7%d9%82-%d8%a7%d9%84%d8%b1%d9%85%d8%b6%d8%a7-1143559.html,art-et-culture
"الشاعر سعد سرحان يستحضر ""عام الفوت"".. القدم والقلم وما يسطرون",السبت 25 مارس 2023 - 07:00,https://www.hespress.com/%d8%a7%d9%84%d8%b4%d8%a7%d8%b9%d8%b1-%d8%b3%d8%b9%d8%af-%d8%b3%d8%b1%d8%ad%d8%a7%d9%86-%d9%8a%d8%b3%d8%aa%d8%ad%d8%b6%d8%b1-%d8%b9%d8%a7%d9%85-%d8%a7%d9%84%d9%81%d9%88%d8%aa-%d8%a7%d9%84%d9%82-1143385.html,art-et-culture
"كتاب ""يلاحق"" أشهر أسرة إرهابية مغربية",السبت 25 مارس 2023 - 06:15,https://www.hespress.com/%d9%83%d8%aa%d8%a7%d8%a8-%d9%8a%d9%84%d8%a7%d8%ad%d9%82-%d8%a3%d8%b4%d9%87%d8%b1-%d8%a3%d8%b3%d8%b1%d8%a9-%d8%a5%d8%b1%d9%87%d8%a7%d8%a8%d9%8a%d8%a9-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-1143319.html,art-et-culture
"""الجامعة"" تتشبث برحلة مباشرة إلى الجزائر",الثلاثاء 25 أبريل 2023 - 15:15,https://www.hespress.com/sports/match/%d8%ac%d8%b1%d9%88%d9%86%d9%8a%d9%86%d8%ac%d9%86-vs-%d9%86%d9%8a%d9%85%d9%8a%d8%ac%d9%86-3799294,sport
تشافي يستدعي لاعبين مغربيين لمباراة رايو,الثلاثاء 25 أبريل 2023 - 14:39,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%a7%d8%aa%d8%ad%d8%a7%d8%af-%d8%a7%d9%84%d8%b3%d9%83%d9%86%d8%af%d8%b1%d9%8a-vs-%d8%a8%d9%8a%d8%b1%d8%a7%d9%85%d9%8a%d8%af%d8%b2-3976504,sport
"البارصا يضمن التمويل لإصلاح ""كامب نو""",الثلاثاء 25 أبريل 2023 - 12:39,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%aa%d8%b6%d8%a7%d9%85%d9%86-vs-%d8%a7%d9%84%d9%86%d8%b5%d8%b1-4051881,sport
سيمبا التنزاني يحل بالمغرب عبر دفعتين,الثلاثاء 25 أبريل 2023 - 09:10,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%a8%d9%86%d9%83-%d8%a7%d9%84%d8%a3%d9%87%d9%84%d9%8a-vs-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a-%d8%a7%d9%84%d8%a8%d9%88%d8%b1%d8%b3%d8%b9%d9%8a%d8%af%d9%8a-3976466,sport
"جمهور الجيش يدعو إلى إقالة ""دا كروز""",الثلاثاء 25 أبريل 2023 - 05:10,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%a5%d8%b3%d9%85%d8%a7%d8%b9%d9%8a%d9%84%d9%8a-vs-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%84%d9%83-3976505,sport
"الأهلي يسترجع لاعبا قبل قمة ""دونور""",الثلاثاء 25 أبريل 2023 - 02:25,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%aa%d8%b1%d8%ac%d9%8a-%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a-%d8%a7%d9%84%d8%aa%d9%88%d9%86%d8%b3%d9%8a-vs-%d8%a7%d9%84%d9%86%d8%ac%d9%85-%d8%a7%d9%84%d8%b3%d8%a7%d8%ad%d9%84%d9%8a-4038452,sport
بودريقة يُطمئن أسر معتقلين في القاهرة,الثلاثاء 25 أبريل 2023 - 00:12,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%ac%d9%87%d8%b1%d8%a7%d8%a1-vs-%d8%a7%d9%84%d8%b3%d8%a7%d8%ad%d9%84-4051882,sport
الركراكي يحدد موعد الاستقالة من المنتخب,الإثنين 24 أبريل 2023 - 23:04,https://www.hespress.com/sports/match/%d9%82%d8%a7%d8%af%d8%b4-vs-%d8%a3%d9%88%d8%b3%d8%a7%d8%b3%d9%88%d9%86%d8%a7-3811733,sport
"""ميرور"": فريق إيطالي مهتم بالمغربي زياش",الإثنين 24 أبريل 2023 - 17:13,https://www.hespress.com/sports/match/%d8%ac%d9%8a%d8%b1%d9%88%d9%86%d8%a7-vs-%d8%b1%d9%8a%d8%a7%d9%84-%d9%85%d8%af%d8%b1%d9%8a%d8%af-3811735,sport
اختفاء دراجيْن مغربييْن في دولة بوركينافاسو,الإثنين 24 أبريل 2023 - 16:18,https://www.hespress.com/sports/match/%d8%a7%d9%84%d8%a3%d9%87%d9%84%d9%8a-vs-%d8%b3%d9%8a%d8%b1%d8%a7%d9%85%d9%8a%d9%83%d8%a7-%d9%83%d9%84%d9%8a%d9%88%d8%a8%d8%a7%d8%aa%d8%b1%d8%a7-3976506,sport
النصيري يعصف بآمال ماغواير ودي خيا,الإثنين 24 أبريل 2023 - 08:29,https://www.hespress.com/sports/match/%d9%88%d9%84%d9%81%d8%b1%d9%87%d8%a7%d9%85%d8%a8%d8%aa%d9%88%d9%86-vs-%d9%83%d8%b1%d9%8a%d8%b3%d8%aa%d8%a7%d9%84-%d8%a8%d8%a7%d9%84%d8%a7%d8%b3-3800304,sport
رضا بناني يقوي طموح التنس المغربي,الإثنين 24 أبريل 2023 - 04:43,https://www.hespress.com/sports/match/%d9%81%d9%8a%d9%88%d8%aa%d8%b4%d8%b1-vs-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a%d8%a9-3976460,sport
اليمين المتطرف يرفض ترسيم وتدريس اللغة الأمازيغية بمدينة مليلية المحتلة,الإثنين 24 أبريل 2023 - 16:00,https://www.hespress.com/%d8%a7%d9%84%d9%8a%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%aa%d8%b7%d8%b1%d9%81-%d9%8a%d8%b1%d9%81%d8%b6-%d8%aa%d8%b1%d8%b3%d9%8a%d9%85-%d9%88%d8%aa%d8%af%d8%b1%d9%8a%d8%b3-%d8%a7%d9%84%d9%84%d8%ba-1159268.html,tamazight
"تمنارت: الثقافة الأمازيغية أصيلة في المغرب.. و""بابا علي"" يجذب المشاهدين",الأحد 23 أبريل 2023 - 07:00,https://www.hespress.com/%d8%aa%d9%85%d9%86%d8%a7%d8%b1%d8%aa-%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba%d9%8a%d8%a9-%d8%a3%d8%b5%d9%8a%d9%84%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84-1158611.html,tamazight
أمسية تكرّم الفنّان الرّاحل صارح إصفضاون,,https://www.hespress.com/%d8%a3%d9%85%d8%b3%d9%8a%d8%a9-%d8%aa%d9%83%d8%b1%d9%91%d9%85-%d8%a7%d9%84%d9%81%d9%86%d9%91%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d9%91%d8%a7%d8%ad%d9%84-%d8%b5%d8%a7%d8%b1%d8%ad-%d8%a5%d8%b5%d9%81%d8%b6-1155143.html,tamazight
تبعمرانت: ثقافة الأمازيغ ضحية للإجحاف,الأحد 16 أبريل 2023 - 10:20,https://www.hespress.com/%d8%aa%d8%a8%d8%b9%d9%85%d8%b1%d8%a7%d9%86%d8%aa-%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba-%d8%b6%d8%ad%d9%8a%d8%a9-%d9%84%d9%84%d8%a5%d8%ac%d8%ad%d8%a7%d9%81-1154954.html,tamazight
"""جبل الجليد"" يتميز في الدراما بالأمازيغية",السبت 15 أبريل 2023 - 11:12,https://www.hespress.com/%d8%ac%d8%a8%d9%84-%d8%a7%d9%84%d8%ac%d9%84%d9%8a%d8%af-%d9%8a%d8%aa%d9%85%d9%8a%d8%b2-%d9%81%d9%8a-%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d9%85%d8%a7-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a-1154662.html,tamazight
"مؤلف يسافر في تاريخ ""صورة الأمازيغ""",السبت 8 أبريل 2023 - 04:28,https://www.hespress.com/%d9%85%d8%a4%d9%84%d9%81-%d9%8a%d8%b3%d8%a7%d9%81%d8%b1-%d9%81%d9%8a-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae-%d8%b5%d9%88%d8%b1%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba-1150847.html,tamazight
المعهد الملكي للثقافة الأمازيغية يكرم وعزي,الأربعاء 5 أبريل 2023 - 05:18,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a-%d9%84%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba%d9%8a%d8%a9-%d9%8a%d9%83%d8%b1-1149293.html,tamazight
"القناة الأمازيغية تعرض فيلم ""نثار الشوك""",الإثنين 3 أبريل 2023 - 08:28,https://www.hespress.com/%d8%a7%d9%84%d9%82%d9%86%d8%a7%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba%d9%8a%d8%a9-%d8%aa%d8%b9%d8%b1%d8%b6-%d9%81%d9%8a%d9%84%d9%85-%d9%86%d8%ab%d8%a7%d8%b1-%d8%a7%d9%84%d8%b4%d9%88-1147893.html,tamazight
تراجع الإقبال على الأمازيغية يعيد نقاش تسقيف سن التوظيف في التعليم,السبت 1 أبريل 2023 - 06:00,https://www.hespress.com/%d8%aa%d8%b1%d8%a7%d8%ac%d8%b9-%d8%a7%d9%84%d8%a5%d9%82%d8%a8%d8%a7%d9%84-%d8%b9%d9%84%d9%89-%d8%b4%d8%b9%d8%a8%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%a7%d8%b2%d9%8a%d8%ba%d9%8a%d8%a9-%d9%8a%d8%ac%d8%af-1146897.html,tamazight
